id,index,period,timestamp,minute,second,possession,duration,related_events,location,under_pressure,off_camera,counterpress,out,type.id,type.name,possession_team.id,possession_team.name,play_pattern.id,play_pattern.name,team.id,team.name,tactics.formation,tactics.lineup,player.id,player.name,position.id,position.name,pass.length,pass.angle,pass.end_location,pass.switch,pass.aerial_won,pass.through_ball,pass.inswinging,pass.straight,pass.cross,pass.assisted_shot_id,pass.shot_assist,pass.outswinging,pass.cut_back,pass.deflected,pass.goal_assist,pass.recipient.id,pass.recipient.name,pass.height.id,pass.height.name,pass.body_part.id,pass.body_part.name,pass.type.id,pass.type.name,pass.outcome.id,pass.outcome.name,pass.technique.id,pass.technique.name,carry.end_location,ball_receipt.outcome.id,ball_receipt.outcome.name,duel.type.id,duel.type.name,duel.outcome.id,duel.outcome.name,foul_committed.penalty,foul_committed.advantage,foul_committed.offensive,foul_committed.type.id,foul_committed.type.name,shot.statsbomb_xg,shot.end_location,shot.freeze_frame,shot.key_pass_id,shot.first_time,shot.aerial_won,shot.technique.id,shot.technique.name,shot.body_part.id,shot.body_part.name,shot.type.id,shot.type.name,shot.outcome.id,shot.outcome.name,goalkeeper.end_location,goalkeeper.punched_out,goalkeeper.position.id,goalkeeper.position.name,goalkeeper.type.id,goalkeeper.type.name,goalkeeper.outcome.id,goalkeeper.outcome.name,goalkeeper.technique.id,goalkeeper.technique.name,goalkeeper.body_part.id,goalkeeper.body_part.name,clearance.head,clearance.aerial_won,clearance.right_foot,clearance.left_foot,clearance.other,clearance.body_part.id,clearance.body_part.name,foul_won.advantage,foul_won.defensive,interception.outcome.id,interception.outcome.name,ball_recovery.recovery_failure,dribble.overrun,dribble.nutmeg,dribble.outcome.id,dribble.outcome.name,50_50.outcome.id,50_50.outcome.name,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,block.deflection,block.offensive,match_id,competition_id,season_id,location.x,location.y,carry.end_location.x,carry.end_location.y,pass.end_location.x,pass.end_location.y,shot.end_location.x,shot.end_location.y,shot.end_location.z,shot_impact_height,player.name.GK,player.id.GK,location.x.GK,location.y.GK,DistToGoal,DistToKeeper,AngleToGoal,AngleToKeeper,AngleDeviation,avevelocity,DistSGK,density,density.incone,distance.ToD1,distance.ToD2,AttackersBehindBall,DefendersBehindBall,DefendersInCone,InCone.GK,DefArea,distance.ToD1.360,distance.ToD2.360,milliseconds,ElapsedTime,StartOfPossession,TimeInPoss,TimeToPossEnd
2921347b-18ac-42e7-b80e-c81e782b28ca,3093,2,00:47:25.442,92,25,164,0,,,NA,NA,NA,NA,23,Goal Keeper,38,Tottenham Hotspur,1,Regular Play,24,Liverpool,NA,,5547,Alisson Ramsés Becker,1,Goalkeeper,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,44,Set,33,Shot Saved,59,Touched Out,45,Diving,39,Left Hand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,1.5,42.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442,5674.52,5663.392,11.128000000000611,0
2f4e4952-30df-4ce3-9edd-44b1e50b0d70,3094,2,00:47:43.239,92,43,165,1.706215,,,NA,NA,NA,NA,30,Pass,38,Tottenham Hotspur,2,From Corner,38,Tottenham Hotspur,NA,,3043,Christian Dannemann Eriksen,13,Right Center Midfield,35.58033,-1.7516553,,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,3,High Pass,40,Right Foot,61,Corner,9,Incomplete,105,Outswinging,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,120,80,NA,NA,113.6,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239,5692.317,5692.317,0,11.256000000000313
2751d9c6-bf76-4439-8e6b-c710a0a9b06c,3095,2,00:47:44.946,92,44,165,0,,,TRUE,NA,NA,NA,9,Clearance,38,Tottenham Hotspur,2,From Corner,24,Liverpool,NA,,3502,Joël Andre Job Matip,3,Right Center Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,37,Head,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,7.4,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946,5694.024,5692.317,1.7070000000003347,9.548999999999978
11a1d204-16d1-4761-b2c1-392f27281c3d,3096,2,00:47:46.801,92,46,165,2.67535,,,NA,NA,NA,NA,30,Pass,38,Tottenham Hotspur,2,From Corner,38,Tottenham Hotspur,NA,,3308,Kieran Trippier,2,Right Back,31.024668,-1.9057978,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3594,Danny Rose,2,Low Pass,37,Head,66,Recovery,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,90,53.3,NA,NA,79.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801,5695.879,5692.317,3.561999999999898,7.694000000000415
7d0794c1-cdd6-4a0a-93b4-286c7c1bd7a3,3097,2,00:47:49.476,92,49,165,NA,,,NA,NA,NA,NA,42,Ball Receipt*,38,Tottenham Hotspur,2,From Corner,38,Tottenham Hotspur,NA,,3594,Danny Rose,6,Left Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,79.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476,5698.554,5692.317,6.23700000000008,5.019000000000233
7fcb1419-7834-41fb-a6bb-8fd6e3c2d057,3098,2,00:47:49.476,92,49,165,0.548277,,,NA,NA,NA,NA,43,Carry,38,Tottenham Hotspur,2,From Corner,38,Tottenham Hotspur,NA,,3594,Danny Rose,6,Left Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,79.8,24,80.8,21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476,5698.554,5692.317,6.23700000000008,5.019000000000233
16ffa3da-e172-4782-8d38-e21a57015478,3099,2,00:47:50.025,92,50,165,1.396488,,,NA,NA,NA,NA,30,Pass,38,Tottenham Hotspur,2,From Corner,38,Tottenham Hotspur,NA,,3594,Danny Rose,6,Left Back,17.173235,0.25910202,,NA,NA,NA,NA,NA,NA,7be21dfe-056f-486b-a46c-0caedf58465b,TRUE,NA,NA,NA,NA,10955,Harry Kane,2,Low Pass,38,Left Foot,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,80.8,21.6,NA,NA,97.4,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,5699.103,5692.317,6.786000000000058,4.470000000000255
4c1b7228-6ba7-4d18-8242-461a46e68056,3100,2,00:47:50.119,92,50,165,0.735914,,,NA,NA,NA,NA,17,Pressure,38,Tottenham Hotspur,2,From Corner,24,Liverpool,NA,,3532,Jordan Brian Henderson,13,Right Center Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,35.7,54.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,5699.197,5692.317,6.880000000000109,4.376000000000204
f6cc1bfb-d15b-4292-bf60-ed4da59efa60,3101,2,00:47:51.421,92,51,165,NA,,,NA,NA,NA,NA,42,Ball Receipt*,38,Tottenham Hotspur,2,From Corner,38,Tottenham Hotspur,NA,,10955,Harry Kane,24,Left Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,97.4,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421,5700.499,5692.317,8.181999999999789,3.074000000000524
1b4a47e4-e6b8-4c7c-a143-4b5d1d3e5171,3102,2,00:47:51.421,92,51,165,2.402229,,,TRUE,NA,NA,NA,43,Carry,38,Tottenham Hotspur,2,From Corner,38,Tottenham Hotspur,NA,,10955,Harry Kane,24,Left Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,97.4,26,104.1,24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421,5700.499,5692.317,8.181999999999789,3.074000000000524
fb09f4da-1f90-400b-b9d9-cda26aa0c84e,3103,2,00:47:52.792,92,52,165,0.712728,,,NA,NA,NA,NA,17,Pressure,38,Tottenham Hotspur,2,From Corner,24,Liverpool,NA,,4747,Divock Okoth Origi,15,Left Center Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,21.4,53.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,792,5701.87,5692.317,9.552999999999884,1.7030000000004293
7be21dfe-056f-486b-a46c-0caedf58465b,3104,2,00:47:53.823,92,53,165,0.671929,,,NA,NA,NA,NA,16,Shot,38,Tottenham Hotspur,2,From Corner,38,Tottenham Hotspur,NA,,10955,Harry Kane,24,Left Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08088469,,,16ffa3da-e172-4782-8d38-e21a57015478,NA,NA,93,Normal,38,Left Foot,87,Open Play,100,Saved,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,104.1,24.7,NA,NA,NA,NA,118.8,37.7,0.9,NA,NA,NA,NA,NA,22.065810658119954,NA,46.10170611520638,NA,NA,29.205035277083038,NA,1.069849169015617,0,1.7117242768623717,2.0591260281974004,2,2,0,1,43.88999999999988,1.1313708498984745,1.7117242768623717,823,5702.901,5692.317,10.583999999999833,0.6720000000004802
8263e176-5e7f-47c6-8014-c0cc46bdfe19,3105,2,00:47:54.495,92,54,165,0,,,NA,NA,NA,NA,23,Goal Keeper,38,Tottenham Hotspur,2,From Corner,24,Liverpool,NA,,5547,Alisson Ramsés Becker,1,Goalkeeper,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,44,Set,33,Shot Saved,15,Success,46,Standing,35,Both Hands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495,5703.573,5692.317,11.256000000000313,0
73f4d3d9-f76d-49bd-8d94-78f65f20381a,3106,2,00:48:14.597,93,14,166,5.138987,,,NA,NA,NA,NA,30,Pass,24,Liverpool,8,From Keeper,24,Liverpool,NA,,5547,Alisson Ramsés Becker,1,Goalkeeper,98.24485,0.16565068,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3531,Mohamed Salah,3,High Pass,68,Drop Kick,NA,NA,9,Incomplete,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,14.9,36.2,NA,NA,111.8,52.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597,5723.675,5723.675,0,5.139000000000124
59aeeee4-4af7-4eb9-a712-df29e870b465,3107,2,00:48:19.736,93,19,166,NA,,,NA,NA,NA,NA,42,Ball Receipt*,24,Liverpool,8,From Keeper,24,Liverpool,NA,,3531,Mohamed Salah,23,Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,9,Incomplete,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,79.1,32.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736,5728.814,5723.675,5.139000000000124,0
fb827a72-9348-48c9-aeef-381b6ef789f6,3108,2,00:48:19.736,93,19,167,0,,,NA,NA,NA,NA,2,Ball Recovery,38,Tottenham Hotspur,1,Regular Play,38,Tottenham Hotspur,NA,,3099,Hugo Lloris,1,Goalkeeper,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,9.2,28.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736,5728.814,5728.814,0,11.717999999999847
3f71cb67-bb3e-4a27-b958-1a6b5743680b,3109,2,00:48:19.736,93,19,167,0.820269,,,NA,NA,NA,NA,43,Carry,38,Tottenham Hotspur,1,Regular Play,38,Tottenham Hotspur,NA,,3099,Hugo Lloris,1,Goalkeeper,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,9.2,28.6,14.9,23.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736,5728.814,5728.814,0,11.717999999999847
d3116757-0b8d-489e-b46e-3afea4d597fb,3110,2,00:48:20.556,93,20,167,1.734715,,,NA,NA,NA,NA,30,Pass,38,Tottenham Hotspur,1,Regular Play,38,Tottenham Hotspur,NA,,3099,Hugo Lloris,1,Goalkeeper,15.745793,-0.076284796,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3077,Jan Vertonghen,1,Ground Pass,69,Keeper Arm,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,14.9,23.6,NA,NA,30.6,22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556,5729.634,5728.814,0.819999999999709,10.898000000000138
24267b66-52e5-4a75-a46c-06bf2eb06c28,3111,2,00:48:22.291,93,22,167,NA,,,NA,NA,NA,NA,42,Ball Receipt*,38,Tottenham Hotspur,1,Regular Play,38,Tottenham Hotspur,NA,,3077,Jan Vertonghen,5,Left Center Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,30.6,22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291,5731.369,5728.814,2.5549999999993815,9.163000000000466
9aff1190-a158-4b9e-b920-9d0d1fb5bd19,3112,2,00:48:22.291,93,22,167,2.661966,,,NA,NA,NA,NA,43,Carry,38,Tottenham Hotspur,1,Regular Play,38,Tottenham Hotspur,NA,,3077,Jan Vertonghen,5,Left Center Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,30.6,22.4,37.8,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291,5731.369,5728.814,2.5549999999993815,9.163000000000466
68044cab-e892-4b13-aae9-3b33164624e1,3113,2,00:48:24.953,93,24,167,2.947218,,,NA,NA,NA,NA,30,Pass,38,Tottenham Hotspur,1,Regular Play,38,Tottenham Hotspur,NA,,3077,Jan Vertonghen,5,Left Center Back,55.883896,0.6316906,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3486,Fernando Llorente Torres,3,High Pass,38,Left Foot,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,37.8,23.4,NA,NA,82.9,56.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,953,5734.031,5728.814,5.2169999999996435,6.501000000000204
d7996f81-2afe-41f8-8bae-a201c8eaeb7e,3114,2,00:48:27.900,93,27,167,NA,,,NA,NA,NA,NA,42,Ball Receipt*,38,Tottenham Hotspur,1,Regular Play,38,Tottenham Hotspur,NA,,3486,Fernando Llorente Torres,22,Right Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,82.9,56.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,5736.978,5728.814,8.16399999999976,3.5540000000000873
a51ac6ef-eee1-4fb9-8f9e-969bddfae58e,3115,2,00:48:28.020,93,28,167,0.76966,,,NA,NA,NA,NA,30,Pass,38,Tottenham Hotspur,1,Regular Play,38,Tottenham Hotspur,NA,,3486,Fernando Llorente Torres,22,Right Center Forward,6.9339743,-0.5800028,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3745,Lucas Rodrigues Moura da Silva,2,Low Pass,37,Head,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,82.9,56.4,NA,NA,88.7,52.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5737.098,5728.814,8.28399999999965,3.4340000000001965
2fd41fed-b4ec-4090-a6eb-977b8ce6246c,3116,2,00:48:28.789,93,28,167,NA,,,NA,NA,NA,NA,42,Ball Receipt*,38,Tottenham Hotspur,1,Regular Play,38,Tottenham Hotspur,NA,,3745,Lucas Rodrigues Moura da Silva,12,Right Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,16,4,88.7,52.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,789,5737.867,5728.814,9.052999999999884,2.6649999999999636
